Fecha Hora,Fecha Hora(RAW),Trafico suma (volumen),Trafico suma (volumen)(RAW),Trafico suma (velocidad),Trafico suma (velocidad)(RAW),Trafico in (volumen),Trafico in (volumen)(RAW),Trafico in (velocidad),Trafico in (velocidad)(RAW),Trafico out (volumen),Trafico out (volumen)(RAW),Trafico out (velocidad),Trafico out (velocidad)(RAW),Downtime,Downtime(RAW),Cobertura,Cobertura(RAW)
16.03.2019 09:00:00 PM - 10:00:00 PM,43541.125,"6,170,857 KByte",6318957992,"14,043 kbit/s",1755388.011,"5,710,768 KByte",5847826098,"12,996 kbit/s",1624508.951,"460,090 KByte",471131894.6,"1,047 kbit/s",130879.0596,0%,0,100%,9999
16.03.2019 10:00:00 PM - 11:00:00 PM,43541.16667,"3,454,055 KByte",3536952371,"7,861 kbit/s",982568.6503,"3,043,123 KByte",3116158412,"6,925 kbit/s",865671.6981,"410,932 KByte",420793958.8,935 kbit/s,116896.9522,0%,0,100%,9999
16.03.2019 11:00:00 PM - 12:00:00 AM,43541.20833,"1,918,547 KByte",1964592089,"4,366 kbit/s",545763.9891,"1,649,281 KByte",1688863340,"3,753 kbit/s",469166.4996,"269,266 KByte",275728749.2,613 kbit/s,76597.4896,0%,0,100%,9999
17.03.2019 12:00:00 AM - 01:00:00 AM,43541.25,"3,355,678 KByte",3436214221,"7,637 kbit/s",954580.847,"3,100,853 KByte",3175273720,"7,057 kbit/s",882091.5353,"254,825 KByte",260940500.4,580 kbit/s,72489.3118,0%,0,100%,9999
17.03.2019 01:00:00 AM - 02:00:00 AM,43541.29167,"1,519,418 KByte",1555883722,"3,458 kbit/s",432225.9416,"1,285,085 KByte",1315927110,"2,925 kbit/s",365565.7722,"234,333 KByte",239956612,533 kbit/s,66660.1695,0%,0,100%,9999
17.03.2019 02:00:00 AM - 03:00:00 AM,43541.33333,"1,157,025 KByte",1184793822,"2,633 kbit/s",329135.9088,"882,556 KByte",903737361.9,"2,008 kbit/s",251058.3802,"274,469 KByte",281056460.3,625 kbit/s,78077.5285,0%,0,100%,9999
17.03.2019 03:00:00 AM - 04:00:00 AM,43541.375,"1,410,939 KByte",1444801790,"3,211 kbit/s",401368.3929,"1,249,260 KByte",1279242338,"2,843 kbit/s",355375.6956,"161,679 KByte",165559452.7,368 kbit/s,45992.6973,0%,0,100%,9999
17.03.2019 04:00:00 AM - 05:00:00 AM,43541.41667,"884,454 KByte",905680802.6,"2,013 kbit/s",251598.9673,"747,350 KByte",765285904.6,"1,701 kbit/s",212597.1344,"137,104 KByte",140394898.1,312 kbit/s,39001.8329,0%,0,100%,9999
17.03.2019 05:00:00 AM - 06:00:00 AM,43541.45833,"389,495 KByte",398843226.8,886 kbit/s,110799.0185,"279,908 KByte",286625878.9,637 kbit/s,79624.9351,"109,587 KByte",112217347.9,249 kbit/s,31174.0834,0%,0,100%,9999
17.03.2019 06:00:00 AM - 07:00:00 AM,43541.5,"2,101,295 KByte",2151725800,"4,782 kbit/s",597753.0842,"1,842,913 KByte",1887142910,"4,194 kbit/s",524251.5078,"258,382 KByte",264582889.8,588 kbit/s,73501.5765,0%,0,100%,9999
17.03.2019 07:00:00 AM - 08:00:00 AM,43541.54167,"1,335,262 KByte",1367308114,"3,039 kbit/s",379837.3524,"1,062,993 KByte",1088504680,"2,419 kbit/s",302385.93,"272,269 KByte",278803434.3,620 kbit/s,77451.4224,0%,0,100%,9999
17.03.2019 08:00:00 AM - 09:00:00 AM,43541.58333,"1,638,329 KByte",1677648671,"3,728 kbit/s",466056.2415,"1,439,486 KByte",1474033922,"3,276 kbit/s",409491.4039,"198,843 KByte",203614748.7,453 kbit/s,56564.8375,0%,0,100%,9999
17.03.2019 09:00:00 AM - 10:00:00 AM,43541.625,"1,055,901 KByte",1081243065,"2,403 kbit/s",300371.9956,"842,325 KByte",862541084.7,"1,917 kbit/s",239616.0449,"213,576 KByte",218701980.6,486 kbit/s,60755.9507,0%,0,100%,9999
17.03.2019 10:00:00 AM - 11:00:00 AM,43541.66667,"2,035,563 KByte",2084416768,"4,632 kbit/s",579049.695,"1,525,531 KByte",1562143515,"3,472 kbit/s",433962.5067,"510,032 KByte",522273253.3,"1,161 kbit/s",145087.1883,0%,0,100%,9999
17.03.2019 11:00:00 AM - 12:00:00 PM,43541.70833,"2,771,727 KByte",2838248680,"6,308 kbit/s",788474.6881,"2,427,820 KByte",2486087780,"5,525 kbit/s",690643.2479,"343,907 KByte",352160900.4,783 kbit/s,97831.4402,0%,0,100%,9999
17.03.2019 12:00:00 PM - 01:00:00 PM,43541.75,"2,298,824 KByte",2353995406,"5,232 kbit/s",653942.1079,"1,928,489 KByte",1974773000,"4,389 kbit/s",548593.7717,"370,334 KByte",379222405.9,843 kbit/s,105348.3362,0%,0,100%,9999
17.03.2019 01:00:00 PM - 02:00:00 PM,43541.79167,"1,902,753 KByte",1948418949,"4,330 kbit/s",541277.1029,"1,594,513 KByte",1632780884,"3,629 kbit/s",453591.8249,"308,240 KByte",315638064.5,701 kbit/s,87685.278,0%,0,100%,9999
17.03.2019 02:00:00 PM - 03:00:00 PM,43541.83333,"2,718,802 KByte",2784052899,"6,187 kbit/s",773406.033,"2,342,077 KByte",2398286941,"5,330 kbit/s",666240.785,"376,725 KByte",385765958.2,857 kbit/s,107165.248,0%,0,100%,9999
17.03.2019 03:00:00 PM - 04:00:00 PM,43541.875,"1,666,273 KByte",1706263916,"3,792 kbit/s",473999.0654,"1,322,630 KByte",1354373180,"3,010 kbit/s",376244.0355,"343,643 KByte",351890736.1,782 kbit/s,97755.0299,0%,0,100%,9999
17.03.2019 04:00:00 PM - 05:00:00 PM,43541.91667,"2,514,099 KByte",2574437195,"5,721 kbit/s",715179.0547,"1,100,370 KByte",1126778991,"2,504 kbit/s",313019.3797,"1,413,729 KByte",1447658204,"3,217 kbit/s",402159.675,0%,0,100%,9999
17.03.2019 05:00:00 PM - 06:00:00 PM,43541.95833,"2,125,123 KByte",2176126385,"4,836 kbit/s",604524.8907,"1,832,519 KByte",1876499676,"4,170 kbit/s",521289.0066,"292,604 KByte",299626708.9,666 kbit/s,83235.884,0%,0,100%,9999
17.03.2019 06:00:00 PM - 07:00:00 PM,43542,"2,857,360 KByte",2925936240,"6,503 kbit/s",812830.0604,"2,337,508 KByte",2393608590,"5,320 kbit/s",664948.5345,"519,851 KByte",532327649.8,"1,183 kbit/s",147881.5259,0%,0,100%,9999
17.03.2019 07:00:00 PM - 08:00:00 PM,43542.04167,"2,649,367 KByte",2712951624,"6,029 kbit/s",753656.2912,"1,471,308 KByte",1506619039,"3,348 kbit/s",418537.8416,"1,178,059 KByte",1206332585,"2,681 kbit/s",335118.4496,0%,0,100%,9999
17.03.2019 08:00:00 PM - 09:00:00 PM,43542.08333,"1,747,244 KByte",1789178353,"3,976 kbit/s",497028.5028,"1,384,904 KByte",1418141236,"3,152 kbit/s",393955.4791,"362,341 KByte",371037117.2,825 kbit/s,103073.0237,0%,0,100%,9999
17.03.2019 09:00:00 PM - 10:00:00 PM,43542.125,"2,276,700 KByte",2331340851,"5,181 kbit/s",647637.8567,"1,903,605 KByte",1949291700,"4,332 kbit/s",541506.017,"373,095 KByte",382049151.3,849 kbit/s,106131.8397,0%,0,100%,9999
17.03.2019 10:00:00 PM - 11:00:00 PM,43542.16667,"2,036,738 KByte",2085619807,"4,635 kbit/s",579387.1175,"1,420,210 KByte",1454295180,"3,232 kbit/s",404004.5504,"616,528 KByte",631324626.7,"1,403 kbit/s",175382.5671,0%,0,100%,9999
17.03.2019 11:00:00 PM - 12:00:00 AM,43542.20833,"3,940,490 KByte",4035061358,"8,968 kbit/s",1120943.789,"3,110,026 KByte",3184666840,"7,078 kbit/s",884703.4029,"830,463 KByte",850394518.9,"1,890 kbit/s",236240.3864,0%,0,100%,9999
18.03.2019 12:00:00 AM - 01:00:00 AM,43542.25,"2,592,397 KByte",2654614653,"5,900 kbit/s",737450.3165,"2,318,510 KByte",2374154519,"5,276 kbit/s",659538.6639,"273,887 KByte",280460134,623 kbit/s,77911.6526,0%,0,100%,9999
18.03.2019 01:00:00 AM - 02:00:00 AM,43542.29167,"2,057,154 KByte",2106525249,"4,681 kbit/s",585184.9149,"1,715,282 KByte",1756448840,"3,903 kbit/s",487934.9845,"341,871 KByte",350076409.7,778 kbit/s,97249.9305,0%,0,100%,9999
18.03.2019 02:00:00 AM - 03:00:00 AM,43542.33333,"1,876,691 KByte",1921731915,"4,271 kbit/s",533855.943,"1,705,024 KByte",1745944777,"3,880 kbit/s",485022.3841,"171,667 KByte",175787138.5,391 kbit/s,48833.5589,0%,0,100%,9999
18.03.2019 03:00:00 AM - 04:00:00 AM,43542.375,"1,272,893 KByte",1303442038,"2,897 kbit/s",362096.4016,"1,127,210 KByte",1154263067,"2,565 kbit/s",320654.4602,"145,683 KByte",149178971,332 kbit/s,41441.9414,0%,0,100%,9999
18.03.2019 04:00:00 AM - 05:00:00 AM,43542.41667,"1,264,242 KByte",1294584076,"2,877 kbit/s",359636.6574,"1,023,350 KByte",1047910763,"2,329 kbit/s",291110.5822,"240,892 KByte",246673312.8,548 kbit/s,68526.0752,0%,0,100%,9999
18.03.2019 05:00:00 AM - 06:00:00 AM,43542.45833,"908,533 KByte",930338217.5,"2,068 kbit/s",258447.3841,"784,384 KByte",803209260,"1,785 kbit/s",223131.038,"124,149 KByte",127128957.5,283 kbit/s,35316.3461,0%,0,100%,9999
18.03.2019 06:00:00 AM - 07:00:00 AM,43542.5,"5,688,723 KByte",5825252307,"12,946 kbit/s",1618264.992,"4,895,777 KByte",5013275487,"11,142 kbit/s",1392696.451,"792,946 KByte",811976820.3,"1,805 kbit/s",225568.5407,0%,0,100%,9999
18.03.2019 07:00:00 AM - 08:00:00 AM,43542.54167,"21,411,847 KByte",21925731418,"48,728 kbit/s",6091005.453,"17,921,045 KByte",18351150554,"40,784 kbit/s",5097980.813,"3,490,802 KByte",3574580865,"7,944 kbit/s",993024.6395,0%,0,100%,9999
18.03.2019 08:00:00 AM - 09:00:00 AM,43542.58333,"23,048,800 KByte",23601971210,"52,453 kbit/s",6556613.073,"17,806,091 KByte",18233437021,"40,522 kbit/s",5065237.58,"5,242,709 KByte",5368534189,"11,931 kbit/s",1491375.493,0%,0,100%,9999
18.03.2019 09:00:00 AM - 10:00:00 AM,43542.625,"43,169,574 KByte",44205644225,"98,243 kbit/s",12280437.21,"37,362,038 KByte",38258726790,"85,027 kbit/s",10628368.85,"5,807,537 KByte",5946917435,"13,217 kbit/s",1652068.36,0%,0,100%,9999
18.03.2019 10:00:00 AM - 11:00:00 AM,43542.66667,"51,665,646 KByte",52905621246,"117,577 kbit/s",14697067.36,"45,541,592 KByte",46634590476,"103,640 kbit/s",12954988.55,"6,124,053 KByte",6271030770,"13,937 kbit/s",1742078.808,0%,0,100%,9999
18.03.2019 11:00:00 AM - 12:00:00 PM,43542.70833,"39,477,658 KByte",40425122262,"89,840 kbit/s",11230011.68,"31,502,069 KByte",32258118379,"71,690 kbit/s",8961235.639,"7,975,590 KByte",8167003884,"18,150 kbit/s",2268776.046,0%,0,100%,9999
18.03.2019 12:00:00 PM - 01:00:00 PM,43542.75,"39,517,090 KByte",40465500583,"89,931 kbit/s",11241353.61,"33,640,538 KByte",34447910738,"76,557 kbit/s",9569661.566,"5,876,553 KByte",6017589844,"13,374 kbit/s",1671692.042,0%,0,100%,9999
18.03.2019 01:00:00 PM - 02:00:00 PM,43542.79167,"46,922,176 KByte",48048308588,"106,784 kbit/s",13347938.87,"42,312,736 KByte",43328241611,"96,294 kbit/s",12036692.6,"4,609,440 KByte",4720066977,"10,490 kbit/s",1311246.271,0%,0,100%,9999
18.03.2019 02:00:00 PM - 03:00:00 PM,43542.83333,"43,620,167 KByte",44667051265,"99,268 kbit/s",12408444.87,"36,904,264 KByte",37789965872,"83,984 kbit/s",10498000.09,"6,715,904 KByte",6877085393,"15,284 kbit/s",1910444.781,0%,0,100%,9999
18.03.2019 03:00:00 PM - 04:00:00 PM,43542.875,"34,769,137 KByte",35603595926,"79,125 kbit/s",9890657.031,"28,742,453 KByte",29432271733,"65,410 kbit/s",8176266.969,"6,026,684 KByte",6171324193,"13,715 kbit/s",1714390.062,0%,0,100%,9999
18.03.2019 04:00:00 PM - 05:00:00 PM,43542.91667,"46,037,181 KByte",47142073232,"104,769 kbit/s",13096148.07,"41,228,804 KByte",42218294820,"93,827 kbit/s",11728314.05,"4,808,377 KByte",4923778412,"10,943 kbit/s",1367834.011,0%,0,100%,9999
18.03.2019 05:00:00 PM - 06:00:00 PM,43542.95833,"32,633,717 KByte",33416926119,"74,266 kbit/s",9283201.504,"29,163,783 KByte",29863714244,"66,369 kbit/s",8296121.433,"3,469,933 KByte",3553211875,"7,897 kbit/s",987080.0714,0%,0,100%,9999
18.03.2019 06:00:00 PM - 07:00:00 PM,43543,"34,590,844 KByte",35421024652,"78,720 kbit/s",9839993.514,"31,595,712 KByte",32354008720,"71,904 kbit/s",8987973.642,"2,995,133 KByte",3067015931,"6,816 kbit/s",852019.8715,0%,0,100%,9999
18.03.2019 07:00:00 PM - 08:00:00 PM,43543.04167,"26,629,253 KByte",27268355426,"60,601 kbit/s",7575111.307,"20,954,814 KByte",21457729177,"47,687 kbit/s",5960927.397,"5,674,440 KByte",5810626249,"12,913 kbit/s",1614183.911,0%,0,100%,9999
18.03.2019 08:00:00 PM - 09:00:00 PM,43543.08333,"16,207,165 KByte",16596136690,"36,884 kbit/s",4610447.787,"12,258,115 KByte",12552309436,"27,897 kbit/s",3487062.582,"3,949,050 KByte",4043827254,"8,987 kbit/s",1123385.205,0%,0,100%,9999
18.03.2019 09:00:00 PM - 10:00:00 PM,43543.125,"12,166,096 KByte",12458082520,"27,687 kbit/s",3460866.883,"11,052,242 KByte",11317495781,"25,152 kbit/s",3144010.829,"1,113,854 KByte",1140586739,"2,535 kbit/s",316856.0544,0%,0,100%,9999
18.03.2019 10:00:00 PM - 11:00:00 PM,43543.16667,"5,789,022 KByte",5927958426,"13,174 kbit/s",1646787.776,"5,269,755 KByte",5396228615,"11,993 kbit/s",1499073.152,"519,267 KByte",531729810.9,"1,182 kbit/s",147714.6245,0%,0,100%,9999
18.03.2019 11:00:00 PM - 12:00:00 AM,43543.20833,"2,337,439 KByte",2393537480,"5,319 kbit/s",664925.0856,"1,950,128 KByte",1996931488,"4,438 kbit/s",554747.8792,"387,311 KByte",396605991.8,881 kbit/s,110177.2065,0%,0,100%,9999
19.03.2019 12:00:00 AM - 01:00:00 AM,43543.25,"2,508,968 KByte",2569183368,"5,710 kbit/s",713725.4888,"2,187,508 KByte",2240008279,"4,978 kbit/s",622279.8358,"321,460 KByte",329175088.1,732 kbit/s,91445.653,0%,0,100%,9999
19.03.2019 01:00:00 AM - 02:00:00 AM,43543.29167,"1,731,062 KByte",1772607354,"3,939 kbit/s",492430.5997,"1,520,491 KByte",1556982427,"3,460 kbit/s",432529.9613,"210,571 KByte",215624926.9,479 kbit/s,59900.6384,0%,0,100%,9999
19.03.2019 02:00:00 AM - 03:00:00 AM,43543.33333,"1,861,440 KByte",1906114676,"4,236 kbit/s",529527.7809,"1,667,996 KByte",1708028307,"3,796 kbit/s",474498.4393,"193,444 KByte",198086369.3,440 kbit/s,55029.3415,0%,0,100%,9999
19.03.2019 03:00:00 AM - 04:00:00 AM,43543.375,"1,827,093 KByte",1870943641,"4,158 kbit/s",519746.9916,"1,640,170 KByte",1679534445,"3,733 kbit/s",466573.6348,"186,923 KByte",191409196.1,425 kbit/s,53173.3568,0%,0,100%,9999
19.03.2019 04:00:00 AM - 05:00:00 AM,43543.41667,"1,540,577 KByte",1577550859,"3,506 kbit/s",438247.5273,"1,416,410 KByte",1450403890,"3,223 kbit/s",402925.785,"124,167 KByte",127146969.2,283 kbit/s,35321.7423,0%,0,100%,9999
19.03.2019 05:00:00 AM - 06:00:00 AM,43543.45833,"1,328,565 KByte",1360450989,"3,023 kbit/s",377931.3973,"1,189,520 KByte",1218068613,"2,707 kbit/s",338377.7708,"139,045 KByte",142382375.6,316 kbit/s,39553.6264,0%,0,100%,9999
19.03.2019 06:00:00 AM - 07:00:00 AM,43543.5,"4,822,496 KByte",4938235653,"10,975 kbit/s",1371838.824,"4,368,190 KByte",4473026707,"9,941 kbit/s",1242604.066,"454,306 KByte",465208945.2,"1,034 kbit/s",129234.7586,0%,0,100%,9999
19.03.2019 07:00:00 AM - 08:00:00 AM,43543.54167,"16,969,695 KByte",17376967533,"38,618 kbit/s",4827310.883,"15,259,413 KByte",15625638622,"34,726 kbit/s",4340792.79,"1,710,282 KByte",1751328911,"3,892 kbit/s",486518.0934,0%,0,100%,9999
19.03.2019 08:00:00 AM - 09:00:00 AM,43543.58333,"24,144,440 KByte",24723906929,"54,947 kbit/s",6868343.365,"21,864,377 KByte",22389122478,"49,758 kbit/s",6219736.277,"2,280,063 KByte",2334784451,"5,189 kbit/s",648607.0886,0%,0,100%,9999
19.03.2019 09:00:00 AM - 10:00:00 AM,43543.625,"30,463,053 KByte",31194166339,"69,325 kbit/s",8665672.059,"25,743,081 KByte",26360914496,"58,584 kbit/s",7323005.133,"4,719,973 KByte",4833251843,"10,741 kbit/s",1342666.927,0%,0,100%,9999
19.03.2019 10:00:00 AM - 11:00:00 AM,43543.66667,"54,318,758 KByte",55622408494,"123,616 kbit/s",15451999.61,"40,089,504 KByte",41051651864,"91,234 kbit/s",11404218.66,"14,229,255 KByte",14570756630,"32,382 kbit/s",4047780.956,0%,0,100%,9999
19.03.2019 11:00:00 AM - 12:00:00 PM,43543.70833,"47,368,018 KByte",48504850922,"107,798 kbit/s",13474730.02,"38,057,601 KByte",38970983058,"86,610 kbit/s",10826205.33,"9,310,418 KByte",9533867864,"21,188 kbit/s",2648524.696,0%,0,100%,9999
19.03.2019 12:00:00 PM - 01:00:00 PM,43543.75,"48,908,439 KByte",50082241238,"111,302 kbit/s",13912777.14,"38,084,123 KByte",38998142070,"86,669 kbit/s",10833629.76,"10,824,316 KByte",11084099167,"24,633 kbit/s",3079147.371,0%,0,100%,9999
19.03.2019 01:00:00 PM - 02:00:00 PM,43543.79167,"47,796,226 KByte",48943335351,"108,771 kbit/s",13596390.66,"36,077,006 KByte",36942853981,"82,101 kbit/s",10262673.58,"11,719,220 KByte",12000481370,"26,670 kbit/s",3333717.076,0%,0,100%,9999
19.03.2019 02:00:00 PM - 03:00:00 PM,43543.83333,"39,775,183 KByte",40729787882,"90,518 kbit/s",11314741.43,"34,767,586 KByte",35602008378,"79,122 kbit/s",9890243.486,"5,007,597 KByte",5127779505,"11,396 kbit/s",1424497.947,0%,0,100%,9999
19.03.2019 03:00:00 PM - 04:00:00 PM,43543.875,"35,769,856 KByte",36628332400,"81,403 kbit/s",10175328.19,"28,231,389 KByte",28908942418,"64,247 kbit/s",8030886.407,"7,538,467 KByte",7719389982,"17,156 kbit/s",2144441.785,0%,0,100%,9999
19.03.2019 04:00:00 PM - 05:00:00 PM,43543.91667,"34,987,859 KByte",35827568009,"79,623 kbit/s",9952821.04,"29,893,570 KByte",30611015697,"68,029 kbit/s",8503674.07,"5,094,289 KByte",5216552313,"11,593 kbit/s",1449146.97,0%,0,100%,9999
19.03.2019 05:00:00 PM - 06:00:00 PM,43543.95833,"33,221,062 KByte",34018367714,"75,602 kbit/s",9450255.356,"25,474,540 KByte",26085928762,"57,973 kbit/s",7246634.82,"7,746,522 KByte",7932438952,"17,629 kbit/s",2203620.536,0%,0,100%,9999
19.03.2019 06:00:00 PM - 07:00:00 PM,43544,"31,881,162 KByte",32646310342,"72,553 kbit/s",9069099.722,"29,308,669 KByte",30012077441,"66,699 kbit/s",8337313.477,"2,572,493 KByte",2634232901,"5,854 kbit/s",731786.2455,0%,0,100%,9999
19.03.2019 07:00:00 PM - 08:00:00 PM,43544.04167,"26,679,604 KByte",27319914551,"60,716 kbit/s",7589497.611,"22,832,038 KByte",23380006691,"51,960 kbit/s",6494987.552,"3,847,566 KByte",3939907860,"8,756 kbit/s",1094510.059,0%,0,100%,9999
19.03.2019 08:00:00 PM - 09:00:00 PM,43544.08333,"19,539,506 KByte",20008454291,"44,467 kbit/s",5558336.285,"15,734,860 KByte",16112496681,"35,808 kbit/s",4476041.659,"3,804,646 KByte",3895957610,"8,658 kbit/s",1082294.626,0%,0,100%,9999
19.03.2019 09:00:00 PM - 10:00:00 PM,43544.125,"11,470,879 KByte",11746179900,"26,105 kbit/s",3263063.416,"10,150,858 KByte",10394478431,"23,101 kbit/s",2887563.666,"1,320,021 KByte",1351701468,"3,004 kbit/s",375499.7495,0%,0,100%,9999
19.03.2019 10:00:00 PM - 11:00:00 PM,43544.16667,"3,772,459 KByte",3862998400,"8,585 kbit/s",1073132.615,"3,331,346 KByte",3411297850,"7,581 kbit/s",947651.1776,"441,114 KByte",451700550,"1,004 kbit/s",125481.4375,0%,0,100%,9999
19.03.2019 11:00:00 PM - 12:00:00 AM,43544.20833,"4,068,801 KByte",4166451989,"9,259 kbit/s",1157431.367,"3,082,669 KByte",3156653248,"7,015 kbit/s",876911.4568,"986,132 KByte",1009798741,"2,244 kbit/s",280519.9101,0%,0,100%,9999
20.03.2019 12:00:00 AM - 01:00:00 AM,43544.25,"3,163,308 KByte",3239227248,"7,199 kbit/s",899860.3351,"2,813,236 KByte",2880753191,"6,402 kbit/s",800275.9093,"350,072 KByte",358474057.7,797 kbit/s,99584.4259,0%,0,100%,9999
20.03.2019 01:00:00 AM - 02:00:00 AM,43544.29167,"1,639,853 KByte",1679209831,"3,732 kbit/s",466486.0491,"1,130,778 KByte",1157916225,"2,573 kbit/s",321670.2016,"509,076 KByte",521293606.2,"1,159 kbit/s",144815.8475,0%,0,100%,9999
20.03.2019 02:00:00 AM - 03:00:00 AM,43544.33333,"2,184,327 KByte",2236750377,"4,971 kbit/s",621367.8778,"2,006,624 KByte",2054783472,"4,567 kbit/s",570817.5836,"177,702 KByte",181966905.2,404 kbit/s,50550.2943,0%,0,100%,9999
20.03.2019 03:00:00 AM - 04:00:00 AM,43544.375,"1,988,727 KByte",2036456044,"4,526 kbit/s",565734.0933,"1,824,367 KByte",1868151642,"4,152 kbit/s",518978.5846,"164,360 KByte",168304402,374 kbit/s,46755.5087,0%,0,100%,9999
20.03.2019 04:00:00 AM - 05:00:00 AM,43544.41667,"1,406,981 KByte",1440748219,"3,202 kbit/s",400242.3039,"1,262,148 KByte",1292439820,"2,872 kbit/s",359041.9787,"144,832 KByte",148308398.8,330 kbit/s,41200.3253,0%,0,100%,9999
20.03.2019 05:00:00 AM - 06:00:00 AM,43544.45833,"922,929 KByte",945079726.5,"2,100 kbit/s",262541.1075,"787,392 KByte",806289036.7,"1,792 kbit/s",223985.3536,"135,538 KByte",138790689.8,308 kbit/s,38555.754,0%,0,100%,9999
20.03.2019 06:00:00 AM - 07:00:00 AM,43544.5,"4,592,626 KByte",4702849161,"10,452 kbit/s",1306459.49,"4,098,435 KByte",4196797477,"9,327 kbit/s",1165877.472,"494,191 KByte",506051684.6,"1,125 kbit/s",140582.0181,0%,0,100%,9999
20.03.2019 07:00:00 AM - 08:00:00 AM,43544.54167,"21,603,384 KByte",22121864854,"49,164 kbit/s",6145440.438,"16,435,991 KByte",16830454322,"37,404 kbit/s",4675489.85,"5,167,393 KByte",5291410532,"11,760 kbit/s",1469950.588,0%,0,100%,9999
20.03.2019 08:00:00 AM - 09:00:00 AM,43544.58333,"26,292,267 KByte",26923281239,"59,835 kbit/s",7479312.509,"20,347,344 KByte",20835680511,"46,305 kbit/s",5788171.379,"5,944,923 KByte",6087600728,"13,529 kbit/s",1691141.131,0%,0,100%,9999
20.03.2019 09:00:00 AM - 10:00:00 AM,43544.625,"26,012,484 KByte",26636784053,"59,197 kbit/s",7399661.656,"23,050,336 KByte",23603544358,"52,456 kbit/s",6557031.877,"2,962,148 KByte",3033239695,"6,741 kbit/s",842629.7793,0%,0,100%,9999
20.03.2019 10:00:00 AM - 11:00:00 AM,43544.66667,"38,819,690 KByte",39751362946,"88,343 kbit/s",11042934.83,"32,221,255 KByte",32994564852,"73,327 kbit/s",9165895.267,"6,598,436 KByte",6756798094,"15,016 kbit/s",1877039.565,0%,0,100%,9999
20.03.2019 11:00:00 AM - 12:00:00 PM,43544.70833,"38,763,934 KByte",39694267908,"88,217 kbit/s",11027104.46,"33,422,914 KByte",34225064308,"76,062 kbit/s",9507754.621,"5,341,019 KByte",5469203600,"12,155 kbit/s",1519349.835,0%,0,100%,9999
20.03.2019 12:00:00 PM - 01:00:00 PM,43544.75,"48,921,527 KByte",50095643644,"111,332 kbit/s",13916538.97,"44,090,452 KByte",45148623119,"100,338 kbit/s",12542259.71,"4,831,075 KByte",4947020525,"10,994 kbit/s",1374279.256,0%,0,100%,9999
20.03.2019 01:00:00 PM - 02:00:00 PM,43544.79167,"51,876,712 KByte",53121752777,"118,058 kbit/s",14757190.22,"42,976,190 KByte",44007618369,"97,802 kbit/s",12225289.29,"8,900,522 KByte",9114134407,"20,255 kbit/s",2531900.928,0%,0,100%,9999
20.03.2019 02:00:00 PM - 03:00:00 PM,43544.83333,"56,495,370 KByte",57851258918,"128,569 kbit/s",16071178.05,"42,401,167 KByte",43418794886,"96,495 kbit/s",12061815.01,"14,094,203 KByte",14432464032,"32,075 kbit/s",4009363.037,0%,0,100%,9999
20.03.2019 03:00:00 PM - 04:00:00 PM,43544.875,"44,318,261 KByte",45381899538,"100,857 kbit/s",12607063.75,"40,554,095 KByte",41527393544,"92,290 kbit/s",11536284.36,"3,764,166 KByte",3854505994,"8,566 kbit/s",1070779.392,0%,0,100%,9999
20.03.2019 04:00:00 PM - 05:00:00 PM,43544.91667,"31,627,206 KByte",32386259210,"71,976 kbit/s",8997032.834,"27,239,243 KByte",27892985325,"61,990 kbit/s",7748783.309,"4,387,963 KByte",4493273884,"9,986 kbit/s",1248249.525,0%,0,100%,9999
20.03.2019 05:00:00 PM - 06:00:00 PM,43544.95833,"32,899,569 KByte",33689158390,"74,871 kbit/s",9358853.46,"27,797,698 KByte",28464842420,"63,260 kbit/s",7907537.668,"5,101,871 KByte",5224315970,"11,611 kbit/s",1451315.792,0%,0,100%,9999
20.03.2019 06:00:00 PM - 07:00:00 PM,43545,"33,860,619 KByte",34673273731,"77,058 kbit/s",9632214.098,"29,913,857 KByte",30631789629,"68,076 kbit/s",8509492.302,"3,946,762 KByte",4041484102,"8,982 kbit/s",1122721.796,0%,0,100%,9999
20.03.2019 07:00:00 PM - 08:00:00 PM,43545.04167,"26,641,732 KByte",27281133272,"60,630 kbit/s",7578703.082,"24,665,466 KByte",25257436812,"56,132 kbit/s",7016519.89,"1,976,266 KByte",2023696460,"4,497 kbit/s",562183.1925,0%,0,100%,9999
20.03.2019 08:00:00 PM - 09:00:00 PM,43545.08333,"20,194,017 KByte",20678673315,"45,956 kbit/s",5744538.675,"18,254,048 KByte",18692144668,"41,541 kbit/s",5192680.707,"1,939,969 KByte",1986528647,"4,415 kbit/s",551857.9682,0%,0,100%,9999
20.03.2019 09:00:00 PM - 10:00:00 PM,43545.125,"11,207,612 KByte",11476594488,"25,506 kbit/s",3188226.311,"9,393,921 KByte",9619374753,"21,378 kbit/s",2672286.079,"1,813,691 KByte",1857219735,"4,128 kbit/s",515940.2322,0%,0,100%,9999
20.03.2019 10:00:00 PM - 11:00:00 PM,43545.16667,"5,666,496 KByte",5802491491,"12,895 kbit/s",1611915.13,"5,081,717 KByte",5203677773,"11,565 kbit/s",1445566.435,"584,779 KByte",598813717.9,"1,331 kbit/s",166348.6958,0%,0,100%,9999
